Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),q0,q1,q2,q3
21:14:04.842,0.5283,-0.0264,0.7778,-31.0059,207.0923,30.6396,-9.3768,-39.9463,-161.5375,-0.12268,0.34836,-0.02121,0.92902
21:14:04.919,0.4243,-0.0884,0.7563,-34.4849,183.7769,25.9399,-9.8877,-36.1121,-161.5155,-0.12573,0.31793,-0.03128,0.93918
21:14:04.919,0.0313,-0.2822,0.5581,-33.9355,131.8359,15.9912,-10.3711,-33.0579,-161.5704,-0.12744,0.29355,-0.04019,0.9465
21:14:04.919,-0.0596,-0.1309,0.7881,-11.7798,63.8428,13.855,-10.7391,-31.3715,-161.4661,-0.12933,0.28015,-0.04559,0.95004
21:14:04.944,0.2549,-0.0762,0.6211,-6.1646,42.4194,4.8218,-10.8984,-30.4926,-161.3452,-0.13095,0.27316,-0.048,0.95175
21:14:04.945,0.1621,-0.2207,0.7817,7.2632,47.9126,-6.2866,-10.7391,-29.5587,-161.4661,-0.13141,0.26523,-0.0484,0.95392
21:14:04.952,0.2217,-0.0327,0.8672,13.7329,64.7583,-22.644,-10.1733,-28.4711,-161.955,-0.12979,0.2554,-0.04648,0.95691
21:14:04.975,0.5713,-0.1016,0.8579,33.9966,156.3721,-21.8506,-9.2175,-26.1969,-162.8339,-0.12686,0.23502,-0.04367,0.96265
21:14:05.003,0.1777,-0.0835,0.9614,39.3677,184.5093,-18.1885,-8.009,-22.6868,-163.7677,-0.12445,0.20392,-0.04007,0.97015
21:14:05.012,0.0981,-0.2227,0.8018,41.8701,162.6587,-14.7705,-6.9214,-19.3689,-164.4818,-0.12274,0.17441,-0.03632,0.97626
21:14:05.032,0.1436,-0.1826,0.8828,46.6919,150.3296,-10.5591,-5.8612,-16.3806,-165.0311,-0.12149,0.14764,-0.03162,0.98099
21:14:05.060,-1.0156,-0.2979,0.4966,95.3369,124.0234,-19.8364,-4.3451,-13.9746,-165.4156,-0.12128,0.12537,-0.02191,0.98438
21:14:05.095,0.2402,0.1538,1.064,85.7544,174.4385,-50.4761,-2.6147,-10.6897,-166.7944,-0.1123,0.09512,-0.01187,0.98898
21:14:05.095,-0.0898,0.1309,1.9316,28.6865,24.9634,3.1738,-1.6315,-9.245,-167.0911,-0.11084,0.08167,-0.00504,0.99042
21:14:05.110,0.0972,-0.0293,1.2837,-15.4419,50.8423,0.0,-1.7194,-8.4485,-167.168,-0.11026,0.07486,-0.00665,0.991
21:14:05.132,0.1787,-0.042,1.4312,-36.6211,112.5488,-1.4038,-2.1918,-6.7236,-167.2833,-0.10938,0.06036,-0.01251,0.99203
21:14:05.158,0.1318,-0.04,0.8672,-42.9688,217.9565,-4.6387,-3.0377,-3.1036,-167.58,-0.10736,0.02982,-0.02341,0.99344
21:14:05.183,-0.3877,0.1294,0.833,-45.7153,241.8823,-12.7563,-3.7573,1.7249,-168.1622,-0.10352,-0.0116,-0.03418,0.99393
21:14:05.191,-0.4399,-0.0508,0.958,-47.7905,173.2788,-11.9019,-4.7021,5.647,-168.7665,-0.09964,-0.04498,-0.04559,0.99292
21:14:05.211,-0.3491,-0.1401,0.813,-39.4287,137.4512,-7.2021,-5.603,8.5419,-169.3488,-0.09604,-0.06955,-0.05542,0.99133
21:14:05.274,-0.229,-0.0889,0.8325,-34.6069,125.5493,-3.7842,-6.3501,11.0138,-169.8541,-0.09314,-0.09058,-0.06339,0.98944
21:14:05.274,-0.3755,-0.2153,0.5698,-26.3672,126.0376,-4.2114,-7.0038,13.4802,-170.3979,-0.09006,-0.11166,-0.07025,0.98712
21:14:05.297,-0.7627,-0.1143,0.3843,-0.2441,84.1675,-1.4648,-7.3059,15.4468,-170.9857,-0.08624,-0.12875,-0.07352,0.98514
21:14:05.320,-0.2017,0.0742,0.1997,31.25,-45.166,14.6484,-6.9928,15.4358,-171.0681,-0.08514,-0.12894,-0.07071,0.98541
21:14:05.321,0.0801,-0.2803,0.7437,48.8892,153.8086,-4.3945,-6.2622,17.0178,-171.4801,-0.08136,-0.14334,-0.06485,0.98413
21:14:05.331,-0.0967,-0.0767,0.7178,59.2041,269.7754,-6.7139,-5.3613,21.5552,-172.348,-0.07419,-0.18332,-0.05832,0.97845
21:14:05.371,-0.1597,-0.0239,0.4453,71.9604,315.7349,17.7002,-4.2957,27.5592,-173.0347,-0.06784,-0.23535,-0.05081,0.96814
21:14:05.376,-0.5562,0.0337,0.7632,67.4438,271.3013,55.7251,-2.7136,33.2062,-172.7325,-0.06741,-0.28366,-0.04074,0.95563
21:14:05.392,-2.186,0.0645,0.9082,22.4609,150.2686,41.9922,-1.2964,37.0349,-171.8976,-0.0705,-0.31601,-0.03311,0.9455
21:14:05.419,-1.4375,-0.1523,-0.9575,16.9067,36.8042,18.6768,-0.7086,38.8751,-171.6943,-0.07031,-0.33145,-0.02991,0.94031
21:14:05.429,-0.8774,0.0464,0.7754,12.8174,51.2695,10.376,0.033,39.8584,-171.5955,-0.06876,-0.33997,-0.02469,0.93753
21:14:05.451,-0.7803,0.0034,0.7705,-5.3711,106.5063,-2.8687,0.1923,41.5118,-171.8097,-0.06613,-0.35358,-0.02368,0.93271
21:14:05.507,-0.5029,-0.1436,0.4556,-9.8877,248.5962,-30.6396,-0.5273,45.4779,-172.8094,-0.0596,-0.3855,-0.0285,0.92029
21:14:05.507,-1.1206,0.2139,0.3779,-10.8643,279.6631,-41.687,-1.5491,51.1194,-174.353,-0.05026,-0.43027,-0.03345,0.90063
21:14:05.522,-1.0737,0.0405,0.3613,-18.1885,240.9668,-43.8843,-3.3453,56.1511,-176.5063,-0.04059,-0.46942,-0.04007,0.88107
21:14:05.529,-1.0947,-0.0415,0.2935,-17.4561,205.0171,-45.2271,-5.6525,60.4193,-179.187,-0.03091,-0.5022,-0.04617,0.86288
21:14:05.550,-1.1221,-0.1123,0.2285,-17.4561,159.79,-40.7104,-8.3441,63.8361,177.7698,-0.022,-0.52841,-0.05148,0.84708
21:14:05.572,-1.0869,-0.2495,0.1104,-9.3384,107.5439,-33.8745,-10.8984,66.1047,174.809,-0.01398,-0.54596,-0.05496,0.83582
21:14:05.599,-0.5181,-0.1719,-0.0991,-3.2959,43.8232,-13.4277,-12.5574,67.1759,172.749,-0.00803,-0.55453,-0.05615,0.83014
21:14:05.608,-0.2461,-0.1431,0.0181,8.9722,52.002,21.4233,-12.5793,68.1152,172.2876,-0.00586,-0.56149,-0.05316,0.82568
21:14:05.684,-0.3833,0.0073,0.4497,14.2822,122.2534,42.9077,-11.5082,70.0763,172.7545,-0.00598,-0.57526,-0.04587,0.81659
21:14:05.684,-0.6724,-0.062,-0.0488,11.3525,206.2378,41.1377,-10.8984,73.6194,172.804,-0.00677,-0.60004,-0.03845,0.79895
21:14:05.684,-0.6157,0.0669,-0.2441,29.7852,313.3545,33.2642,-12.5244,79.2059,170.2332,-0.00412,-0.63849,-0.02982,0.76898
21:14:05.703,-0.9902,0.1597,-0.0708,8.1177,303.2837,49.7437,-19.1766,85.5341,162.8119,-0.00369,-0.68027,-0.02087,0.7326
21:14:05.708,-1.7144,0.1021,-0.2153,-17.5171,201.355,54.7485,-149.0131,89.2969,32.7173,-0.00842,-0.71066,-0.013,0.70331
21:14:05.728,-1.9688,-0.1973,-1.0327,0.3662,98.5107,28.9917,172.8149,86.6107,-5.636,-0.01181,-0.72748,-0.00714,0.68591
21:14:05.749,-0.9331,0.0806,-0.3906,7.5684,51.2085,10.498,171.6998,85.2264,-7.2345,-0.0105,-0.7356,-0.00256,0.67728
21:14:05.767,-1.0757,0.1055,-0.375,-2.4414,14.2822,7.5073,170.7056,84.5673,-8.6023,-0.00943,-0.73935,0.00095,0.67319
21:14:05.788,-0.6426,-0.0879,-0.3823,-6.4087,67.0776,-12.3291,172.5128,83.7433,-7.0203,-0.00772,-0.74426,0.00198,0.66776
21:14:05.825,-0.5952,-0.1987,-0.4688,9.3384,179.9316,-37.4146,178.385,81.0187,-1.4777,-0.00229,-0.76022,0.00067,0.64957
21:14:05.833,-1.293,0.146,-0.668,21.2402,226.5015,-56.2134,-177.0282,76.2836,2.45,0.00714,-0.78632,-0.00082,0.61771
21:14:05.848,-1.2202,-0.0024,-0.5571,21.9116,167.4805,-61.0352,-173.5895,72.3944,5.2844,0.01782,-0.80634,-0.00418,0.59109
21:14:05.868,-0.7637,-0.0967,-0.4746,23.5596,159.6069,-57.1289,-171.0681,69.104,7.1521,0.02866,-0.8222,-0.00717,0.56833
21:14:05.891,-0.749,-0.1563,-0.5576,23.3154,175.6592,-49.7437,-169.563,65.5389,7.9816,0.03873,-0.83871,-0.00919,0.54303
21:14:05.917,-0.9697,-0.0786,-0.5986,24.4751,124.8169,-37.4146,-168.5577,62.4408,8.2507,0.04788,-0.85239,-0.0097,0.52051
21:14:05.927,-0.8047,-0.2603,-0.4014,13.1226,27.832,-13.1226,-167.937,61.0785,8.2507,0.05386,-0.85809,-0.00836,0.5105
21:14:05.950,-0.2788,-0.147,-0.5259,-0.4883,29.8462,5.3101,-168.0853,60.7434,7.8442,0.0549,-0.85962,-0.00635,0.50784
21:14:05.977,-0.2036,-0.1431,-0.8296,3.54,120.7275,10.437,-169.0082,58.9526,6.4984,0.05545,-0.86777,-0.00204,0.49374
21:14:05.988,-0.2988,-0.0605,-0.6943,12.085,193.1763,18.4937,-170.2991,55.6293,4.4934,0.05643,-0.88211,0.00482,0.4675
21:14:06.045,-0.2813,-0.0781,-0.6841,7.9956,237.9761,25.6348,-171.6888,51.1798,2.3456,0.05646,-0.89993,0.01285,0.43201
21:14:06.045,-0.3281,-0.0146,-0.7119,-5.249,249.5728,35.4614,-173.172,46.2634,0.2142,0.05399,-0.91797,0.02164,0.39227
21:14:06.061,-0.4697,0.0908,-0.7407,-27.5269,229.0649,47.7295,-174.8694,41.5448,-1.8237,0.04745,-0.93362,0.03073,0.35361
21:14:06.067,-0.644,0.0688,-0.8677,-50.2319,194.0308,47.5464,-176.7975,37.4359,-3.6639,0.03668,-0.94592,0.03925,0.31979
21:14:06.087,-0.8662,-0.0825,-1.1499,-55.2979,134.1553,31.3721,-178.5498,34.3213,-4.9548,0.02481,-0.95432,0.04501,0.29422
21:14:06.109,-1.1055,-0.668,-1.7349,1.77,67.8101,-1.6479,-179.0057,32.113,-5.2899,0.02109,-0.95975,0.04675,0.27591
21:14:06.133,-0.1826,0.0586,-0.3599,-0.6104,25.7568,-13.7329,-178.8025,31.712,-5.257,0.02255,-0.96069,0.04697,0.27246
21:14:06.146,0.2466,-0.0225,-0.6821,-4.3945,69.7021,-11.8408,-178.7256,30.9045,-5.1691,0.02267,-0.96262,0.04642,0.26566
21:14:06.168,-0.0093,-0.0449,-1.394,12.5732,132.019,-10.437,-178.5443,28.5425,-5.191,0.02344,-0.96786,0.047,0.24567
21:14:06.191,-0.0498,-0.1455,-1.2583,37.8418,199.585,-15.8691,-177.8357,24.928,-5.0153,0.0278,-0.9751,0.04678,0.21478
21:14:06.207,-0.3628,-0.1992,-1.2251,46.936,203.064,-14.4653,-176.8634,20.7257,-4.9109,0.03458,-0.98215,0.04706,0.17847
21:14:06.256,-0.4727,-0.0112,-1.0488,44.7388,148.0103,-10.0098,-175.8911,17.2485,-4.8944,0.04175,-0.98688,0.04755,0.14819
21:14:06.256,-0.3999,0.0078,-0.9756,35.2783,76.2329,-3.54,-175.1111,15.2216,-4.9933,0.04797,-0.98904,0.0488,0.13037
21:14:06.267,-0.1025,-0.1001,-0.9077,28.3203,42.1753,-1.4038,-174.5398,14.1943,-5.0977,0.05267,-0.98993,0.04999,0.12122
21:14:06.316,0.208,-0.0313,-0.9141,13.9771,49.8047,-4.0894,-174.1827,13.4308,-5.1416,0.05554,-0.99054,0.05042,0.11441
21:14:06.332,0.2036,-0.0078,-0.8047,6.8359,66.7114,-0.3052,-174.0399,12.1729,-5.2734,0.05649,-0.99167,0.05118,0.10342
21:14:06.332,0.6147,-0.1631,-0.9648,-1.0376,172.7295,-5.6763,-174.0894,9.5361,-5.4327,0.05524,-0.99384,0.05148,0.08047
21:14:06.346,0.7285,-0.0483,-0.8301,1.8311,259.2773,8.1787,-174.1168,4.9713,-5.8612,0.05338,-0.99628,0.05322,0.04062
21:14:06.366,0.5889,0.02,-0.7417,-12.5732,338.562,4.5776,-174.2706,-1.3348,-6.416,0.04922,-0.9971,0.0553,-0.0144
21:14:06.401,0.0854,0.1338,-0.9033,-41.5039,314.3311,3.3569,-174.8254,-8.064,-6.9104,0.04065,-0.99484,0.05688,-0.07281
21:14:06.427,-0.083,-0.0332,-0.9287,-61.4014,230.3467,-9.5215,-175.9296,-13.3044,-7.0642,0.02802,-0.99097,0.05707,-0.11771
21:14:06.428,-0.2412,-0.335,-1.1763,-50.7813,126.4648,-17.5781,-177.0557,-16.6113,-6.8829,0.01663,-0.98758,0.05569,-0.14566
21:14:06.508,0.1318,-0.0293,-1.6519,-39.6729,-14.0381,-28.5034,-177.984,-16.9794,-6.4874,0.00897,-0.9874,0.05334,-0.14838
21:14:06.508,0.5469,0.2251,-0.4038,-5.188,-16.0522,-18.2495,-178.3026,-16.7102,-5.9546,0.00705,-0.98801,0.04926,-0.14587
21:14:06.508,0.3149,-0.2739,-1.1143,-24.7803,-61.8896,-25.2075,-178.775,-15.4413,-5.5646,0.00403,-0.98972,0.04666,-0.1347
21:14:06.508,1.2363,-0.1143,-1.3232,3.0518,31.5552,-11.1694,-179.2639,-15.3314,-4.8889,0.00061,-0.99014,0.04144,-0.13354
21:14:06.526,1.6343,-0.3027,-1.1377,38.6963,154.2969,8.4839,-178.7366,-17.6276,-4.6747,0.00458,-0.98734,0.0386,-0.15353
21:14:06.545,0.4575,-0.0503,-1.0215,64.0259,177.1851,31.9824,-177.2754,-21.3354,-5.1141,0.01501,-0.9816,0.03946,-0.18591
21:14:06.567,0.1914,-0.0615,-0.9072,50.0488,130.188,27.4658,-175.7758,-24.3402,-5.7239,0.02542,-0.97598,0.04102,-0.21219
21:14:06.593,0.5781,-0.1606,-0.8506,41.1377,95.3979,25.7568,-174.5508,-26.3947,-6.2897,0.03366,-0.97156,0.04254,-0.23026
21:14:06.605,0.8882,-0.0698,-0.9507,44.3726,115.2954,27.9541,-173.3423,-28.4436,-6.8774,0.04144,-0.96677,0.04382,-0.2482
21:14:06.683,0.7681,0.0039,-0.6831,48.645,121.521,26.1841,-171.9031,-30.8002,-7.6465,0.0502,-0.96075,0.04544,-0.26886
21:14:06.683,0.4897,-0.021,-0.4419,41.1987,134.8877,23.1323,-170.5682,-33.2886,-8.3716,0.05765,-0.95398,0.04623,-0.29047
21:14:06.683,0.4834,0.0234,-0.5039,12.085,94.2383,13.5498,-169.6729,-35.365,-8.9429,0.06183,-0.94809,0.04672,-0.30829
21:14:06.692,1.1938,0.0063,-0.375,-10.6812,132.5073,4.0283,-169.3817,-37.4854,-9.2834,0.0614,-0.94217,0.04669,-0.32599
21:14:06.704,1.3008,-0.2236,-0.5229,8.2397,285.6445,-7.3242,-168.8708,-41.4569,-9.9536,0.05975,-0.93027,0.04654,-0.35883
21:14:06.725,0.9165,0.043,-0.4766,-0.1221,369.1406,-26.9165,-167.8546,-48.642,-10.8929,0.05704,-0.90613,0.04266,-0.41684
21:14:06.762,0.3872,-0.2798,-0.6001,-11.5967,328.6133,-41.748,-167.146,-55.6018,-11.7389,0.05103,-0.8797,0.03796,-0.47116
21:14:06.788,-0.0508,-0.5068,-0.6963,-7.019,194.2139,-37.4756,-166.4429,-60.4688,-12.2937,0.04779,-0.85931,0.03278,-0.50806
21:14:06.788,0.7085,-0.1406,-0.5366,-16.7236,-0.3052,-33.0811,-167.3767,-61.5234,-11.2885,0.04398,-0.85544,0.02805,-0.51517
21:14:06.803,1.6592,-0.1436,-0.314,13.6719,0.0,0.3662,-168.2996,-61.3916,-10.1569,0.0423,-0.8566,0.02393,-0.51358
21:14:06.841,1.5254,-0.1147,-0.396,11.0474,28.8086,-1.5259,-168.1622,-61.5125,-9.9152,0.04431,-0.85608,0.02133,-0.5144
21:14:06.898,1.3408,-0.1831,-0.2695,19.4702,100.8301,14.5264,-166.8109,-63.1329,-10.7336,0.04871,-0.84827,0.01935,-0.52689
21:14:06.898,1.2485,-0.2749,-0.2695,23.7427,124.8169,21.8506,-164.4489,-65.127,-12.5793,0.05484,-0.83795,0.0191,-0.54257
21:14:06.898,1.1265,-0.1055,-0.2871,23.9868,113.2813,35.9497,-160.8838,-67.1814,-15.5841,0.06302,-0.82626,0.02039,-0.55927
21:14:06.908,1.1211,-0.1216,-0.2046,26.7944,124.3286,39.6118,-156.3849,-69.1534,-19.5337,0.07172,-0.8139,0.02231,-0.57602
21:14:06.923,0.9951,-0.106,-0.1582,25.7568,123.3521,40.3442,-150.9137,-71.0376,-24.4666,0.08054,-0.80084,0.02435,-0.59286
21:14:06.942,0.8936,-0.2256,0.002,20.3857,103.2104,41.8091,-144.7119,-72.5098,-30.2014,0.08911,-0.78857,0.02713,-0.60776
21:14:06.966,0.7378,-0.1563,0.0161,15.4419,102.417,33.5693,-138.2904,-73.7292,-36.2,0.0965,-0.77695,0.02927,-0.62134
21:14:06.986,0.6865,-0.0562,-0.0479,6.4087,85.2661,13.2446,-132.594,-74.6796,-41.6107,0.10144,-0.76706,0.03064,-0.63269
21:14:07.003,0.9131,0.0469,0.2422,0.3662,76.416,1.77,-127.9523,-75.6024,-45.9778,0.10397,-0.75861,0.02972,-0.64243
21:14:07.026,1.5474,-0.0088,0.0742,-24.7192,140.5029,-21.1792,-121.3,-77.0526,-52.7124,0.10251,-0.74652,0.02917,-0.65668
21:14:07.049,1.4082,-0.1641,0.2114,5.249,330.2002,-41.9922,-95.0812,-79.7003,-79.0027,0.09915,-0.71216,0.02649,-0.6944
21:14:07.063,0.8052,-0.1733,0.0171,13.4888,439.1479,-69.2749,-51.5753,-78.4534,-122.6459,0.09329,-0.66125,0.0224,-0.74393
21:14:07.128,0.1763,-0.3232,-0.1953,35.9497,379.8218,-97.229,-24.9774,-72.9602,-149.1449,0.08481,-0.6058,0.01321,-0.79089
21:14:07.144,0.7339,-0.5317,0.0825,49.3774,135.0708,-52.9785,-15.4358,-69.3787,-157.89,0.08115,-0.57468,0.00024,-0.81427
21:14:07.144,0.6851,0.0806,0.9658,35.8276,50.5981,-17.334,-12.5464,-68.324,-159.7797,0.08392,-0.56537,-0.00891,-0.82043
21:14:07.144,0.8525,0.0195,0.625,23.5596,7.8125,-10.3149,-11.2555,-68.0273,-160.3564,0.08661,-0.56241,-0.01483,-0.82211
21:14:07.162,0.4668,-0.0718,0.6553,9.8267,-5.0049,-14.3433,-10.5798,-68.0109,-160.4224,0.08948,-0.56177,-0.01932,-0.82214
21:14:07.185,1.4902,-0.062,0.7739,4.2725,23.9868,3.9673,-10.4755,-68.0164,-160.1367,0.09204,-0.56168,-0.02151,-0.82187
21:14:07.212,1.1777,-0.021,0.9033,2.3804,108.3374,24.9634,-10.4865,-66.1707,-159.7522,0.09747,-0.54861,-0.02011,-0.83008
21:14:07.222,1.2354,-0.1216,0.7075,-8.7891,124.0234,29.1748,-10.9314,-63.7701,-159.1205,0.10364,-0.53177,-0.01572,-0.8403
21:14:07.244,0.8164,-0.0532,0.6948,-16.9067,137.3901,44.8608,-11.5631,-60.9137,-158.3844,0.1106,-0.51163,-0.00922,-0.85193
21:14:07.261,0.8291,-0.1338,0.6138,-20.874,139.6484,50.1099,-12.5354,-58.0133,-157.4396,0.11804,-0.49136,-0.00058,-0.86285
21:14:07.310,0.8359,-0.0957,0.6318,-20.0806,143.5547,46.936,-13.3813,-55.047,-156.665,0.12537,-0.47034,0.00836,-0.87341
21:14:07.310,0.6519,-0.1611,0.6523,-20.6909,146.7896,40.4663,-13.9142,-52.0367,-156.2256,0.13168,-0.44852,0.01685,-0.88379
21:14:07.326,0.4219,-0.2632,0.6152,-19.9585,140.625,25.7568,-14.1833,-49.1473,-156.1432,0.13623,-0.427,0.02457,-0.89352
21:14:07.340,-0.1064,0.2969,0.6104,-1.4648,87.4634,9.0942,-14.0625,-46.994,-156.3794,0.13849,-0.41028,0.0289,-0.90085
21:14:07.364,0.3496,-0.2588,0.5869,5.188,81.0547,-15.2588,-13.5956,-45.5768,-156.8298,0.13889,-0.39871,0.02969,-0.90594
21:14:07.391,1.1792,-0.0913,0.7637,3.2349,189.3311,-44.5557,-12.2168,-43.0939,-158.3405,0.13531,-0.37726,0.02863,-0.91565
21:14:07.403,0.854,-0.2549,0.3149,69.2749,406.8604,-52.3071,-9.3988,-36.7822,-161.109,0.12967,-0.32291,0.02512,-0.9371
21:14:07.423,0.1685,-0.105,0.6602,81.0547,351.2573,-24.4141,-6.5533,-29.1907,-163.136,0.12738,-0.25699,0.01782,-0.95776
21:14:07.490,-0.5376,0.0962,1.1279,72.937,189.9414,-17.5781,-4.5044,-24.3127,-163.927,0.12833,-0.21371,0.00864,-0.96835
21:14:07.508,-0.0391,-0.2124,0.6914,51.7578,121.9482,-28.8696,-3.0707,-21.7255,-164.4763,0.12756,-0.19022,0.00064,-0.97336
21:14:07.521,0.0581,-0.1533,1.0239,44.7998,46.9971,-3.7842,-2.0435,-20.1599,-164.7565,0.12744,-0.17578,-0.00577,-0.97607
21:14:07.522,-0.937,-0.0649,0.2354,60.4858,-54.4434,29.9683,-1.3623,-20.2478,-164.3335,0.13202,-0.17572,-0.0123,-0.9754
21:14:07.524,0.3491,0.083,1.5098,12.7563,-29.9072,-2.4414,-0.9009,-20.8411,-164.2621,0.13321,-0.18021,-0.01706,-0.97437
21:14:07.543,0.355,0.085,1.4346,-5.4321,-7.3853,-1.1597,-0.8514,-21.0553,-164.2566,0.13327,-0.18201,-0.01776,-0.974
21:14:07.570,0.7168,-0.041,1.0957,-15.9302,67.5049,-2.6855,-1.1316,-20.2972,-164.3445,0.13226,-0.17587,-0.01431,-0.97534
21:14:07.581,0.2188,-0.0396,1.1401,-18.8599,152.771,0.4883,-1.4063,-17.7155,-164.3829,0.13232,-0.15421,-0.00888,-0.97903
21:14:07.603,0.5273,-0.0879,1.2012,-28.4424,245.7886,-2.5635,-1.9336,-13.5846,-164.5422,0.1315,-0.11948,0.0007,-0.98404
21:14:07.625,-0.0669,-0.0298,0.9229,-39.917,293.8843,-2.1973,-2.5488,-7.7509,-164.8993,0.12955,-0.06992,0.01309,-0.98898
21:14:07.642,-0.3301,0.1167,1.1567,-43.335,219.9097,-0.061,-3.3234,-2.8894,-165.1959,0.12796,-0.02875,0.02551,-0.991
21:14:07.662,-0.2212,0.0615,0.8599,-48.3398,191.7725,2.3193,-4.2297,0.9668,-165.5035,0.12637,0.00369,0.03769,-0.99121
21:14:07.689,-0.3423,-0.0674,0.751,-42.2363,179.9316,0.0,-5.0757,4.5758,-165.8826,0.12439,0.03415,0.0488,-0.99039
21:14:07.764,-0.5977,-0.1567,0.5591,-31.3721,136.0474,-2.8687,-5.7623,7.6245,-166.333,0.12186,0.05997,0.05771,-0.98901
21:14:07.764,-0.4858,0.0215,0.3325,-21.2402,73.1812,-9.2163,-6.2457,9.4867,-166.8384,0.11847,0.07584,0.06339,-0.98798
21:14:07.764,-0.272,-0.167,0.583,14.5874,31.311,-0.1221,-6.2677,10.3381,-167.1899,0.11581,0.08334,0.06415,-0.98764
21:14:07.765,0.2007,0.0137,1.0259,32.3486,68.7866,-4.5166,-5.7239,11.3214,-167.5305,0.11279,0.09253,0.06009,-0.98743
21:14:07.781,-0.2207,-0.0151,0.9712,26.001,167.2974,-2.8076,-5.202,13.9801,-168.0084,0.10901,0.11621,0.0575,-0.9855
21:14:07.799,-0.1172,-0.0957,0.6826,31.189,236.3892,-10.6201,-4.8065,18.0396,-168.7665,0.10309,0.15182,0.05658,-0.98132
21:14:07.819,-0.1074,-0.1548,0.4409,42.1753,311.2793,0.2441,-4.2902,23.6151,-169.5959,0.09628,0.20032,0.05505,-0.97339
21:14:07.878,-0.3462,-0.1245,0.1484,64.27,330.6885,21.3013,-3.3508,30.0751,-170.0903,0.09088,0.25592,0.05051,-0.96103
21:14:07.878,-0.5962,-0.0493,0.2344,83.6792,290.4053,55.542,-1.582,36.0736,-169.7388,0.08923,0.30719,0.04077,-0.94653
21:14:07.888,-1.3384,0.124,0.4912,85.5103,192.4438,75.9277,1.1371,40.5011,-168.3655,0.09164,0.34528,0.02579,-0.93359
21:14:07.900,-1.5,0.2339,0.8853,56.8848,110.8398,61.7676,3.7354,43.2916,-166.7725,0.095,0.36969,0.01233,-0.92413
21:14:07.932,-2.0991,0.2124,0.8149,-17.2119,40.5273,3.2959,4.4714,45.0549,-166.3715,0.09464,0.38443,0.00964,-0.91818
21:14:07.945,-0.7061,-0.0254,-0.1157,-23.4985,-13.4277,-15.4419,4.021,45.2747,-166.9482,0.09137,0.38583,0.01151,-0.91791
21:14:07.959,-0.7837,0.27,0.8062,-11.0474,75.5615,-16.3574,3.7848,45.9009,-167.4701,0.08759,0.39072,0.01227,-0.9162
21:14:07.978,0.2334,0.0303,0.5625,-26.2451,258.5449,-58.5327,2.5433,49.5428,-168.8434,0.07895,0.41888,0.02063,-0.9043
21:14:07.999,-1.126,-0.0103,-0.0039,-11.4746,345.3369,-66.6504,1.1096,56.3104,-170.7056,0.06683,0.47098,0.02966,-0.87906
21:14:08.048,-1.1133,-0.1558,0.2832,-5.5542,302.1851,-60.6689,-1.1041,62.6385,-173.4796,0.05356,0.51846,0.03778,-0.85254
21:14:08.076,-1.2876,-0.1611,0.2339,-0.7935,240.7227,-54.8706,-4.1144,67.8625,-177.1381,0.04071,0.55692,0.0437,-0.82834
21:14:08.076,-0.9961,-0.0078,0.1831,0.061,184.2041,-53.9551,-8.2343,71.6858,178.0884,0.02856,0.58493,0.04846,-0.80905
21:14:08.084,-1.1289,0.0122,-0.1279,-0.9155,123.9624,-41.8701,-13.0353,74.4379,172.6337,0.0177,0.60553,0.05161,-0.79388
21:14:08.100,-0.8892,-0.0322,-0.127,-6.8359,47.8516,-17.1509,-16.3092,75.7727,168.9313,0.01138,0.61584,0.05283,-0.78595
21:14:08.119,-0.2646,-0.2993,-0.3047,3.418,33.2642,-4.2114,-17.4902,76.3385,167.3438,0.00775,0.62024,0.05151,-0.78262
21:14:08.138,-0.856,-0.0718,-0.0679,15.3809,60.3638,19.7754,-16.9519,77.2943,167.2119,0.00546,0.62668,0.04562,-0.77786
21:14:08.158,-0.5127,-0.1133,-0.1567,24.353,169.6777,12.207,-19.3304,79.942,163.938,0.00125,0.64505,0.03891,-0.76309
21:14:08.179,-0.2202,-0.1431,-0.1885,29.6631,264.6484,14.5874,-31.3824,84.2322,150.8258,-0.00427,0.67535,0.03156,-0.73676
21:14:08.201,-0.1304,-0.0649,-0.2939,29.7852,348.5718,36.3159,-120.7123,87.0721,60.3973,-0.0087,0.71588,0.02249,-0.69772
21:14:08.245,-0.688,0.2109,-0.1758,8.8501,333.374,78.4302,-170.9637,81.4307,9.2175,-0.00723,0.75723,0.00952,-0.65295
21:14:08.246,-1.4189,0.3325,-0.4458,-22.2778,228.2104,107.1777,177.3138,76.1407,-2.818,0.00323,0.78711,-0.00494,-0.6167
21:14:08.311,-2.2881,-0.2456,-1.4263,-24.231,195.4956,22.8271,174.4025,71.7682,-5.6635,0.0105,0.8096,-0.01144,-0.58667
21:14:08.311,-0.4614,-0.0034,-0.7139,-8.1177,94.2993,5.3711,174.4958,69.2468,-5.6415,0.01147,0.82224,-0.01321,-0.56879
21:14:08.311,-0.457,-0.2212,-1.0938,7.3242,149.1699,-3.3569,174.9847,66.9122,-5.4163,0.01038,0.83365,-0.01532,-0.55188
21:14:08.334,-0.1553,-0.144,-0.8618,40.1001,254.2114,-34.2407,176.9293,62.5946,-4.1034,0.00424,0.8541,-0.01666,-0.51974
