Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),q0,q1,q2,q3
18:42:00.128,-1.0581,-0.5425,-0.3638,0.7324,100.1587,1.5259,-57.1069,61.1884,137.5433,0.04694,-0.56564,-0.22168,0.79285
18:42:00.225,-1.3384,-0.436,-0.126,24.4141,54.8706,5.0659,-59.1229,62.1112,134.4562,0.05368,-0.57733,-0.216,0.78552
18:42:00.225,-1.04,-0.4136,0.0684,34.1797,19.2871,6.4087,-59.5624,62.5891,132.8687,0.05997,-0.58289,-0.2088,0.7829
18:42:00.225,-0.915,-0.3135,0.2705,32.1655,0.1831,14.2822,-59.035,62.9132,132.3138,0.06482,-0.58524,-0.20084,0.78284
18:42:00.225,-0.7358,-0.2275,0.2896,22.8271,-3.2349,24.0479,-58.0847,63.2922,132.3798,0.06738,-0.58649,-0.19293,0.78369
18:42:00.252,-0.5884,-0.2524,0.0078,20.752,11.1084,33.8135,-57.2827,63.902,132.4017,0.06836,-0.58905,-0.18472,0.78366
18:42:00.252,-0.8521,-0.3281,0.0459,22.7661,17.1509,42.1143,-56.651,64.8029,132.2205,0.06848,-0.59348,-0.17526,0.78247
18:42:00.267,-1.0215,-0.4561,-0.0112,28.8696,9.5825,44.6167,-55.6842,65.7367,132.3248,0.06824,-0.59744,-0.16492,0.78174
18:42:00.290,-1.5557,-0.2749,0.4888,31.6772,-2.0142,28.5645,-54.2944,66.4398,132.7478,0.06927,-0.59961,-0.1543,0.78214
18:42:00.316,-1.1182,-0.1265,0.5269,0.7324,-0.1831,-1.8311,-53.7561,66.5991,132.6654,0.07187,-0.60019,-0.14948,0.78241
18:42:00.326,-0.2993,-0.1313,0.2944,-26.7334,73.8525,-15.0146,-55.9589,66.8903,130.21,0.07559,-0.60626,-0.15021,0.77722
18:42:00.350,0.0356,-0.0806,-0.0166,-59.6313,189.6362,-15.625,-63.1769,68.0878,122.9755,0.07916,-0.62619,-0.15375,0.76016
18:42:00.403,-0.2954,-0.3545,-0.2915,-81.7871,283.3862,-17.8223,-77.1075,69.4556,109.248,0.08255,-0.65976,-0.15976,0.72958
18:42:00.403,-0.8848,-0.5845,-0.4585,-63.2324,310.0586,-15.5029,-94.812,69.494,91.5106,0.08737,-0.69833,-0.16418,0.6911
18:42:00.416,-1.2163,-0.5522,-0.4976,-38.4521,280.5786,-13.1836,-110.2643,67.8735,75.5695,0.09412,-0.73349,-0.16483,0.65259
18:42:00.455,-1.3511,-0.4209,-0.4038,-28.4424,225.8301,-18.7378,-120.8276,65.4071,64.3744,0.10126,-0.76135,-0.16403,0.61893
18:42:00.479,-1.2646,-0.4126,-0.5054,-20.5078,160.1563,-24.5361,-126.9855,62.9681,57.6837,0.10788,-0.78088,-0.16397,0.59296
18:42:00.511,-0.9648,-0.4619,-0.7056,-6.897,102.6001,-13.5498,-130.3308,61.1554,53.7891,0.11359,-0.79343,-0.1629,0.57529
18:42:00.511,-0.7852,-0.353,-0.7075,13.1836,56.5796,6.4697,-132.0941,60.1831,51.2787,0.11835,-0.80087,-0.1586,0.56509
18:42:00.511,-0.7725,-0.2036,-0.3706,16.9067,21.9727,21.4233,-133.0225,59.9634,49.4769,0.12167,-0.80481,-0.15158,0.5607
18:42:00.563,-0.9453,-0.2178,-0.4282,8.4229,-2.5024,35.4004,-133.7476,60.3699,48.0707,0.12167,-0.8064,-0.1434,0.56058
18:42:00.563,-0.8999,-0.3496,-0.3301,11.2915,-4.3335,26.5503,-134.1925,60.8148,46.9666,0.12201,-0.8071,-0.13589,0.56137
18:42:00.572,-0.7202,-0.3076,-0.4292,4.2114,-16.1133,35.2173,-134.621,61.4191,46.0272,0.12097,-0.80707,-0.12881,0.56329
18:42:00.585,-0.7134,-0.2236,-0.4678,11.4746,-30.2734,49.4995,-135.0714,62.3694,45.0055,0.1188,-0.80606,-0.11978,0.56717
18:42:00.605,-1.0176,-0.3926,-0.5112,14.5264,-53.772,52.002,-135.1428,63.7152,44.3518,0.11584,-0.80301,-0.10989,0.5741
18:42:00.627,-1.3306,-0.2944,-0.6094,15.3809,-41.0156,29.8462,-134.61,65.0171,44.2804,0.11444,-0.79874,-0.10117,0.58188
18:42:00.654,-0.897,-0.3184,-0.271,-2.3804,20.4468,-15.686,-134.5441,65.0116,43.9673,0.11655,-0.79895,-0.09863,0.58157
18:42:00.666,-0.4429,-0.2959,-0.4263,-13.6719,92.8955,-23.5596,-136.0986,63.7097,42.1436,0.12021,-0.80603,-0.09915,0.57089
18:42:00.688,-0.3594,-0.2749,-0.5039,-26.001,161.9263,-30.2124,-139.3396,61.3037,38.6774,0.12366,-0.81979,-0.10001,0.55005
18:42:00.715,0.1182,-0.188,-0.5591,-51.0254,251.77,-41.3208,-143.7561,57.3926,34.2609,0.12625,-0.84064,-0.10284,0.51645
18:42:00.791,-0.186,-0.2969,-0.8525,-54.2603,334.6558,-39.4287,-148.7549,51.7126,29.2896,0.12823,-0.86813,-0.10547,0.46762
18:42:00.791,-0.9941,-0.4834,-0.9956,-38.5132,335.5103,-27.9541,-152.7979,45.3351,24.9225,0.13098,-0.89526,-0.10504,0.41257
18:42:00.791,-1.4131,-0.5176,-0.9741,-20.0806,253.3569,-25.3906,-155.2203,39.9078,21.9232,0.13458,-0.91519,-0.10266,0.3656
18:42:00.792,-1.1343,-0.3789,-0.9541,-6.5308,146.7896,-26.4282,-156.2091,36.4032,20.4016,0.13855,-0.92621,-0.10126,0.33551
18:42:00.824,-0.6665,-0.207,-0.8105,-2.3193,77.1484,-20.2637,-156.4838,34.4916,19.7205,0.142,-0.93149,-0.10059,0.31931
18:42:00.838,-0.3584,-0.1689,-0.7939,-1.5259,43.5791,-10.498,-156.5991,33.5028,19.281,0.1441,-0.93417,-0.09943,0.31076
18:42:00.848,-0.313,-0.2686,-0.8228,2.2583,16.6016,3.6621,-156.709,33.0853,18.8196,0.14526,-0.93558,-0.0968,0.30676
18:42:00.873,-0.5757,-0.3809,-0.8853,6.5308,-8.0566,8.667,-156.709,33.2007,18.4076,0.14615,-0.9357,-0.0932,0.30716
18:42:00.885,-0.3975,-0.3076,-0.7383,-0.7935,-20.874,9.8877,-156.6815,33.6346,18.1384,0.1463,-0.93494,-0.09006,0.3103
18:42:00.905,-0.1689,-0.2271,-0.7495,-8.8501,-13.855,18.6157,-156.9122,34.0796,17.7594,0.14468,-0.93454,-0.08667,0.3132
18:42:00.924,-0.2095,-0.2397,-0.8135,-12.7563,-8.9722,33.2642,-157.4725,34.4366,17.0398,0.14145,-0.93497,-0.0816,0.31476
18:42:00.944,-0.5234,-0.1724,-0.7607,-15.0146,-16.6626,39.4897,-158.2251,34.9091,16.106,0.13712,-0.93542,-0.07513,0.31686
18:42:00.983,-0.5625,-0.3931,-0.9165,-11.9019,-24.353,33.3252,-158.8898,35.5133,15.304,0.1329,-0.9353,-0.06931,0.3204
18:42:01.046,-0.4902,-0.4775,-1.0449,-3.54,-23.8647,32.4097,-159.3512,36.1285,14.6173,0.13016,-0.93472,-0.06387,0.32425
18:42:01.046,-0.8965,-0.4102,-0.7451,4.9438,11.5967,4.7607,-159.538,36.2384,14.0955,0.12991,-0.93497,-0.05994,0.32446
18:42:01.046,-0.2212,-0.1982,-0.7285,-4.6997,46.1426,-10.437,-159.6094,35.5737,13.8373,0.13107,-0.9368,-0.05923,0.31876
18:42:01.046,0.2427,-0.1875,-0.9844,-19.8975,127.1973,-15.9302,-160.1642,33.6621,13.266,0.13074,-0.94226,-0.05942,0.30234
18:42:01.063,0.1392,-0.2759,-1.0874,-30.3955,222.1069,-23.9258,-161.2738,29.7949,12.1729,0.12939,-0.95251,-0.05951,0.26892
18:42:01.084,-0.0796,-0.3345,-1.1025,-25.5737,259.7046,-30.2124,-162.3505,24.7357,11.0577,0.12869,-0.96387,-0.06033,0.2251
18:42:01.105,-0.2949,-0.312,-1.0825,-17.0898,258.606,-16.4795,-163.2019,19.5227,9.8657,0.12897,-0.97342,-0.05914,0.17947
18:42:01.133,-0.3423,-0.2734,-1.1255,-13.5498,245.3613,-4.7607,-163.8776,14.6338,8.5474,0.12924,-0.98062,-0.05539,0.13611
18:42:01.143,-0.4795,-0.3545,-0.9668,-12.085,212.2803,-9.3384,-164.3774,10.2612,7.3828,0.12933,-0.98544,-0.05139,0.09714
18:42:01.208,-0.4204,-0.3022,-0.9595,-2.7466,145.813,-13.3057,-164.5807,6.9598,6.6577,0.13013,-0.98788,-0.04929,0.06784
18:42:01.208,-0.1226,-0.1143,-0.8477,0.3662,65.2466,4.1504,-164.6027,5.246,6.1578,0.13113,-0.9888,-0.04706,0.05249
18:42:01.208,-0.1099,-0.1675,-0.8013,-4.6997,0.3662,21.3013,-164.696,5.0153,5.636,0.13068,-0.9892,-0.04288,0.04984
18:42:01.223,-0.2026,-0.1641,-0.7578,-8.0566,-40.8325,23.3765,-164.8444,5.7788,5.2515,0.12921,-0.98923,-0.03873,0.05597
18:42:01.243,-0.1123,-0.1987,-0.7729,-17.5781,-57.9834,20.1416,-165.1355,7.0148,5.0317,0.12628,-0.98907,-0.03555,0.06628
18:42:01.296,0.1147,-0.3145,-1.1763,-18.1885,-53.6499,19.7144,-165.5365,8.2672,4.8889,0.12234,-0.98892,-0.03314,0.07681
18:42:01.320,0.1748,-0.147,-0.9316,-21.8506,-37.6587,25.7568,-165.9485,9.2395,4.6362,0.11853,-0.9888,-0.03018,0.08481
18:42:01.320,0.1055,-0.0088,-0.9399,-27.5269,-27.2217,30.0903,-166.5582,9.8932,4.2297,0.11331,-0.98907,-0.02643,0.08987
18:42:01.322,-0.1572,-0.3872,-1.1313,-23.2544,-28.6255,28.5034,-167.157,10.4865,3.8177,0.10825,-0.98932,-0.02277,0.09445
18:42:01.375,-0.3325,-0.6289,-1.4766,-2.6855,-1.0376,4.5166,-167.4426,10.7941,3.609,0.10583,-0.98938,-0.02087,0.09686
18:42:01.375,0.4595,-0.2529,-1.1543,8.606,62.0728,-11.2305,-167.2668,10.0195,3.6639,0.10757,-0.98981,-0.02197,0.09027
18:42:01.391,0.3774,-0.1802,-1.0542,-2.3193,123.4741,-13.1226,-167.2559,7.8387,3.5431,0.10855,-0.99121,-0.02307,0.07135
18:42:01.402,0.4634,-0.377,-1.0532,1.1597,164.917,-20.5688,-167.2888,4.7626,3.3234,0.10931,-0.99268,-0.02423,0.04449
18:42:01.422,0.7656,-0.1572,-1.0137,-4.0894,248.3521,-26.1841,-167.3053,0.3461,3.0432,0.11038,-0.99347,-0.02606,0.00595
18:42:01.444,0.3267,-0.0869,-1.2656,-11.8408,306.0303,-10.8032,-167.4261,-5.4987,2.3071,0.11029,-0.99249,-0.02527,-0.04544
18:42:01.468,-0.0649,-0.3286,-1.0967,-11.8408,292.4805,0.2441,-167.525,-11.4697,1.225,0.1091,-0.98889,-0.02145,-0.09818
18:42:01.480,-0.249,-0.1768,-0.8521,3.7231,209.7168,-2.0142,-167.3053,-16.1719,0.3076,0.1098,-0.98389,-0.01819,-0.13953
18:42:01.502,-0.1123,-0.144,-0.7065,-2.8076,111.2671,4.0283,-167.0911,-18.902,-0.3076,0.11041,-0.98016,-0.01581,-0.16345
18:42:01.521,-0.0391,-0.2173,-0.6484,-6.5308,23.5596,6.4087,-167.0966,-19.7589,-0.6317,0.10971,-0.97897,-0.01385,-0.17111
18:42:01.551,0.1514,-0.1328,-0.7192,-7.2021,-39.1235,6.3477,-167.2284,-19.1821,-0.6372,0.1087,-0.97995,-0.01303,-0.16617
18:42:01.580,0.3652,-0.2144,-0.8799,-4.8828,-60.6079,6.2866,-167.3877,-17.9077,-0.4669,0.10782,-0.98184,-0.01306,-0.15515
18:42:01.589,0.4819,-0.2344,-0.8657,-8.667,-51.1475,2.1973,-167.569,-16.6937,-0.2087,0.10681,-0.98358,-0.01385,-0.14453
18:42:01.600,0.6196,-0.0708,-0.748,-22.0337,-34.668,4.0894,-167.937,-15.8533,0.033,0.10406,-0.98492,-0.01477,-0.13712
18:42:01.620,0.3726,0.0068,-0.6113,-38.269,-16.2964,4.3945,-168.5632,-15.3918,0.1813,0.09891,-0.98599,-0.01492,-0.13312
18:42:01.641,0.5664,-0.2275,-0.9824,-43.8843,-7.9346,3.479,-169.4476,-15.249,0.3735,0.09155,-0.98688,-0.01544,-0.13184
18:42:01.667,0.6167,-0.3418,-1.4111,-37.5977,-8.9722,14.6484,-170.1617,-15.1227,0.401,0.08542,-0.98755,-0.01474,-0.1308
18:42:01.680,0.7178,-0.3662,-1.8267,3.1738,52.4292,10.1318,-170.2826,-15.6555,0.2362,0.08414,-0.98706,-0.01358,-0.13556
18:42:01.705,0.8457,-0.2437,-1.1899,10.5591,135.1318,-1.6479,-169.942,-17.7649,0.0275,0.08661,-0.98416,-0.01379,-0.15378
18:42:01.733,1.0649,-0.373,-0.9141,7.7515,211.4868,-10.9863,-169.6014,-21.4673,-0.2142,0.08865,-0.97845,-0.01501,-0.18564
18:42:01.740,0.7207,-0.1108,-0.8911,7.6294,265.0757,-6.8359,-169.0521,-26.4606,-0.7306,0.09137,-0.96909,-0.01559,-0.22842
18:42:01.774,0.2827,-0.0479,-0.9175,-0.3662,260.0098,5.9814,-168.3929,-31.6956,-1.6864,0.09323,-0.95731,-0.01349,-0.2731
18:42:01.799,0.1699,-0.1523,-0.8428,3.3569,202.9419,10.7422,-167.6514,-36.0352,-2.774,0.09476,-0.94592,-0.01035,-0.30991
18:42:01.837,0.3022,-0.1982,-0.6802,11.9019,139.5874,6.8359,-166.8384,-39.0289,-3.6365,0.09738,-0.93704,-0.00848,-0.33508
18:42:01.837,0.4956,-0.2051,-0.4746,13.3057,91.8579,5.249,-166.1023,-40.968,-4.2188,0.10043,-0.93076,-0.00803,-0.35132
18:42:01.845,0.4883,-0.1685,-0.4678,9.9487,38.208,5.0049,-165.5914,-41.9458,-4.4989,0.10303,-0.92737,-0.00845,-0.35944
18:42:01.859,0.478,-0.0562,-0.3613,4.1504,-8.3618,7.0801,-165.3442,-41.9458,-4.4934,0.10504,-0.92715,-0.00925,-0.35941
18:42:01.912,0.4683,0.0234,-0.2974,-6.0425,-47.4854,8.1787,-165.4431,-41.1713,-4.2242,0.10562,-0.92957,-0.01022,-0.35291
18:42:01.941,0.6899,-0.1372,-0.4824,-15.1367,-73.8525,9.5215,-165.8551,-39.8035,-3.7573,0.10458,-0.93396,-0.01126,-0.34143
18:42:01.941,0.811,-0.1494,-0.562,-26.1841,-70.6177,9.3994,-166.4209,-38.3478,-3.2739,0.10226,-0.93857,-0.01199,-0.32919
18:42:01.941,0.7983,-0.1367,-0.583,-41.2598,-46.6309,4.5166,-167.2119,-37.2876,-2.8235,0.0976,-0.94217,-0.01233,-0.32019
18:42:02.007,0.6089,-0.1465,-0.6973,-49.3164,-25.3296,-3.8452,-168.2281,-36.7548,-2.3566,0.09082,-0.9444,-0.01288,-0.31555
18:42:02.007,1.0127,-0.293,-1.4087,-43.0908,-15.0757,-7.9346,-169.3213,-36.4801,-1.7908,0.08347,-0.94592,-0.01431,-0.31296
18:42:02.007,1.3125,-0.1772,-1.272,-3.479,45.5322,-10.8643,-169.6729,-36.936,-1.4008,0.08145,-0.94489,-0.01691,-0.31653
18:42:02.024,1.4014,-0.1831,-0.8892,-7.9346,128.3569,1.2207,-169.4696,-38.952,-1.5436,0.082,-0.93909,-0.01788,-0.33316
18:42:02.040,0.9233,-0.3169,-0.959,1.2207,155.5786,0.1221,-169.0302,-41.9678,-2.005,0.08295,-0.92981,-0.01794,-0.358
18:42:02.060,1.167,-0.2222,-0.7866,11.0474,172.6685,3.2959,-168.1458,-45.2582,-2.6752,0.0863,-0.9187,-0.01825,-0.38483
18:42:02.087,1.0259,-0.062,-0.6211,8.4229,214.9658,10.1318,-166.8219,-49.1199,-3.8672,0.09033,-0.90457,-0.01715,-0.41617
18:42:02.099,0.7666,-0.0757,-0.6138,-0.2441,235.4736,9.7656,-165.1575,-53.5309,-5.625,0.09323,-0.88712,-0.01459,-0.45166
18:42:02.121,0.479,-0.1484,-0.5498,0.9766,212.5854,7.8735,-163.2019,-57.7332,-7.7124,0.09546,-0.86908,-0.01205,-0.48511
18:42:02.147,0.2417,-0.2568,-0.2007,8.1177,142.334,11.9629,-161.1365,-60.8423,-9.7504,0.0983,-0.85458,-0.01035,-0.5097
18:42:02.159,0.23,-0.1328,0.1348,4.6997,36.377,14.7705,-159.6478,-62.0508,-11.0303,0.1019,-0.84827,-0.00952,-0.5195
18:42:02.179,0.2612,-0.0645,0.2041,-11.3525,-60.0586,13.1226,-159.6478,-61.3641,-10.8655,0.10364,-0.85117,-0.00955,-0.51437
18:42:02.198,0.5669,0.0015,-0.1816,-31.1279,-119.751,7.7515,-160.9991,-59.3317,-9.5691,0.10214,-0.86078,-0.00986,-0.49841
18:42:02.251,1.0186,-0.1104,-0.6362,-29.7852,-117.7368,-4.3945,-162.7679,-56.9641,-7.9047,0.09882,-0.87186,-0.01132,-0.47946
18:42:02.252,1.5679,-0.0845,-0.5171,-42.6636,-31.189,-25.3296,-164.5862,-55.7776,-6.2842,0.0929,-0.87793,-0.01459,-0.46933
18:42:02.260,1.5444,-0.0215,-0.3784,-54.1992,69.5801,-39.0625,-166.3165,-56.7224,-5.0208,0.08401,-0.87527,-0.01822,-0.4758
18:42:02.293,1.0674,-0.0229,-0.2153,-66.6504,121.6431,-47.7905,-168.1293,-59.0955,-3.9441,0.073,-0.86649,-0.02115,-0.49329
18:42:02.312,0.7827,0.0615,-0.062,-80.3833,122.0703,-47.1802,-170.4034,-61.8256,-2.6532,0.05984,-0.85565,-0.02313,-0.51343
18:42:02.337,0.6641,-0.0386,-0.4658,-76.1719,105.957,-48.9502,-173.1665,-64.2426,-0.9229,0.04614,-0.84561,-0.02481,-0.53113
18:42:02.341,0.895,-0.1812,-0.6606,-54.0161,92.2241,-46.6919,-176.0614,-66.3135,1.2744,0.03482,-0.83636,-0.02808,-0.54626
18:42:02.358,1.0054,-0.2437,-0.7354,-24.292,46.7529,-26.5503,-178.2037,-67.6318,3.175,0.02841,-0.83011,-0.03171,-0.55588
18:42:02.419,1.0962,-0.2012,-0.5317,4.0283,-10.5591,2.2583,-178.5718,-67.7692,3.7958,0.02878,-0.82935,-0.03442,-0.55682
18:42:02.419,1.6484,-0.0439,-0.2378,23.8037,8.667,26.3062,-177.1326,-67.4176,2.9388,0.035,-0.83093,-0.03522,-0.55405
18:42:02.443,0.9507,-0.1211,-0.1948,6.0425,66.1621,13.3057,-175.7153,-68.335,1.9995,0.04068,-0.82629,-0.03537,-0.56058
18:42:02.443,0.8711,-0.186,-0.293,7.019,75.0122,8.4229,-174.7321,-69.7852,1.4117,0.04468,-0.81894,-0.03635,-0.57089
18:42:02.458,1.062,-0.1113,-0.2471,4.7607,84.0454,15.0146,-173.3148,-71.2903,0.3571,0.04916,-0.8111,-0.0365,-0.58163
18:42:02.481,1.3247,-0.0225,-0.0728,-2.1973,122.8638,19.6533,-171.2,-73.3337,-1.4996,0.05371,-0.80023,-0.03531,-0.59613
18:42:02.509,1.3657,-0.0093,-0.123,-14.0991,157.7759,28.9917,-167.5195,-76.0913,-5.1691,0.05783,-0.78503,-0.03159,-0.61588
18:42:02.516,1.4072,0.0366,-0.3467,-22.7661,181.1523,36.8652,-160.686,-79.2169,-12.2388,0.06146,-0.76654,-0.02533,-0.63867
18:42:02.538,1.4678,0.0889,-0.354,-25.2075,207.5195,41.1377,-146.2555,-82.359,-27.0099,0.06519,-0.7449,-0.01758,-0.66367
18:42:02.561,0.8901,-0.0015,-0.1689,-20.9961,219.3604,48.7671,-113.0109,-84.5233,-60.5951,0.06964,-0.72009,-0.00903,-0.69025
18:42:02.578,0.5967,-0.0825,0.1157,-18.4326,188.4155,41.5039,-73.6963,-83.8806,-100.1624,0.07449,-0.69641,-0.00107,-0.71368
18:42:02.598,0.2163,-0.1836,0.2783,-14.8315,129.2725,26.9165,-54.5361,-82.0679,-119.4818,0.078,-0.67819,0.00443,-0.73065
18:42:02.647,0.0483,-0.2124,0.3945,-6.5308,49.1333,13.3057,-48.3673,-80.9253,-125.5792,0.08087,-0.66898,0.00653,-0.73877
18:42:02.660,0.1147,-0.2192,0.3066,6.6528,-50.5371,3.479,-50.1801,-81.0242,-123.4094,0.08377,-0.67081,0.005,-0.73679
18:42:02.676,0.7817,-0.1714,0.1743,9.9487,-93.2617,-3.2959,-59.5679,-81.98,-113.4009,0.08728,-0.68164,0.00085,-0.72638
18:42:02.678,1.1416,-0.0493,0.165,6.4087,-66.8335,-15.2588,-69.516,-82.8149,-102.865,0.08926,-0.69141,-0.00439,-0.71683
18:42:02.697,1.2139,-0.0659,0.2271,-4.0894,-18.6157,-26.7944,-73.8281,-83.4302,-98.1738,0.08875,-0.69565,-0.00958,-0.71274
18:42:02.717,0.9092,-0.105,0.1123,-9.8877,9.2163,-39.3066,-71.3727,-84.0344,-100.4865,0.08566,-0.6951,-0.0145,-0.71356
18:42:02.736,0.8584,-0.1934,0.2114,-9.5825,-0.8545,-43.6401,-67.1429,-84.7375,-104.5844,0.08163,-0.69406,-0.02014,-0.7149
18:42:02.756,2.1089,-0.0835,-0.2231,-3.6011,-11.7188,-11.3525,-66.2915,-85.2924,-105.249,0.07941,-0.69489,-0.02466,-0.71423
18:42:02.836,1.8613,-0.0186,-0.0942,6.7749,55.3589,19.8975,-62.1936,-84.8584,-108.9679,0.08347,-0.69168,-0.0253,-0.71683
18:42:02.836,1.7485,-0.0615,0.1509,3.7842,156.1279,16.6626,-45.9888,-83.194,-124.8267,0.08887,-0.67694,-0.02408,-0.73019
18:42:02.836,1.4414,-0.0767,0.187,-1.1597,209.4727,18.8599,-31.1627,-79.8871,-139.4934,0.09381,-0.65146,-0.02084,-0.7525
18:42:02.865,1.0195,-0.0771,0.3213,-10.9253,222.9004,27.771,-23.8074,-75.8331,-146.8378,0.09872,-0.62271,-0.01556,-0.77597
18:42:02.865,0.8462,-0.0244,0.2432,-23.9868,225.0366,33.7524,-20.3522,-71.5265,-150.5347,0.10318,-0.59277,-0.0076,-0.79861
18:42:02.875,0.7217,-0.0308,0.292,-26.6113,201.1719,41.687,-18.9569,-67.4286,-152.276,0.10779,-0.56433,0.00186,-0.81842
18:42:02.896,0.4736,-0.1265,0.4219,-24.5972,171.3257,36.499,-18.4515,-63.8745,-153.0835,0.11243,-0.53946,0.01077,-0.83435
18:42:02.917,-0.2998,-0.2075,0.4858,-16.7847,107.9102,19.043,-18.1055,-61.2488,-153.6273,0.11575,-0.52069,0.01709,-0.84561
18:42:03.016,-0.063,-0.3213,0.7598,-13.1836,14.8315,6.3477,-18.2208,-60.3314,-153.5339,0.11792,-0.51434,0.01965,-0.84915
18:42:03.016,0.3877,-0.2368,0.6021,-5.127,-54.0161,-5.127,-18.7152,-60.8643,-152.8638,0.11945,-0.51871,0.01907,-0.84628
18:42:03.016,0.9321,-0.1938,0.3882,2.0142,-67.749,-7.9956,-19.3744,-62.0947,-151.864,0.12106,-0.52817,0.01627,-0.84024
18:42:03.033,1.1563,-0.249,0.3599,8.9111,-13.3057,-19.4092,-19.292,-62.8198,-151.5399,0.1221,-0.53317,0.01233,-0.83698
18:42:03.033,0.9087,-0.0391,0.3418,14.8315,49.8047,-36.9873,-17.6605,-62.4573,-152.8583,0.12085,-0.52881,0.00739,-0.84
18:42:03.052,0.5923,-0.1064,0.5645,17.8833,72.4487,-45.105,-15.1172,-61.3861,-155.0775,0.11832,-0.51849,0.00128,-0.8468
18:42:03.070,0.4878,-0.1245,0.8677,3.8452,44.6777,-50.415,-12.7771,-60.4303,-157.2858,0.11414,-0.50925,-0.00415,-0.85294
18:42:03.089,1.877,0.2856,0.9937,-17.2729,1.4648,-28.6255,-11.3434,-60.1556,-158.8403,0.10938,-0.50595,-0.00751,-0.8555
18:42:03.095,2.0898,-0.0889,0.3955,-16.5405,46.1426,29.3579,-12.0465,-59.5898,-158.2581,0.11151,-0.50244,-0.00375,-0.8573
18:42:03.115,1.6968,-0.1919,0.3555,-15.564,153.0762,46.936,-12.8485,-57.3541,-157.4451,0.11777,-0.48685,0.00302,-0.86545
18:42:03.137,0.9995,-0.0811,0.3906,-16.9678,246.521,64.3921,-13.3319,-52.998,-156.9507,0.12677,-0.45496,0.01324,-0.88129
18:42:03.155,0.5293,-0.0015,0.5405,-37.2925,255.127,54.2603,-13.7823,-47.9059,-156.8463,0.13431,-0.41687,0.02655,-0.89853
18:42:03.174,0.5278,-0.106,0.6108,-53.4668,235.5347,26.9775,-14.2108,-43.2477,-157.3242,0.13663,-0.38113,0.04086,-0.91339
18:42:03.247,0.2754,-0.1636,0.6924,-61.4624,203.3691,25.9399,-14.7656,-39.1443,-157.9724,0.1362,-0.34921,0.05539,-0.92538
18:42:03.247,0.1563,-0.3447,0.8013,-50.1709,167.5415,25.0244,-15.4688,-35.733,-158.3514,0.13651,-0.32269,0.06873,-0.93402
18:42:03.247,-0.2881,-0.3198,0.8472,-29.7852,128.2959,17.9443,-15.9027,-32.9974,-158.6206,0.13748,-0.30099,0.07819,-0.94037
18:42:03.262,-0.647,-0.248,0.7437,-15.9302,70.1904,-0.061,-16.062,-31.1957,-158.8898,0.1377,-0.28641,0.08356,-0.94443
18:42:03.273,-0.3037,-0.3042,0.7437,-9.3994,6.897,-15.4419,-16.095,-30.5804,-159.1425,0.13651,-0.28125,0.08554,-0.94595
18:42:03.293,0.0659,-0.4136,0.668,5.127,-41.9312,-23.8037,-16.0345,-31.0144,-159.3457,0.13434,-0.28455,0.08475,-0.94534
18:42:03.316,0.5532,-0.2725,0.8379,20.5688,-52.063,-25.6958,-15.6555,-31.9592,-159.4226,0.13315,-0.29175,0.08011,-0.94373
18:42:03.342,0.6611,-0.2378,0.8247,21.4233,-27.8931,-24.9634,-15.1282,-32.7008,-159.5874,0.13202,-0.297,0.07489,-0.94269
18:42:03.354,0.4878,-0.1709,0.8198,22.0337,-0.9155,-30.2734,-14.4415,-32.926,-160.0049,0.13004,-0.29779,0.06992,-0.94308
18:42:03.420,0.3428,-0.082,0.8174,22.8271,0.9155,-30.8838,-13.634,-32.937,-160.5927,0.12729,-0.29663,0.06479,-0.94418
18:42:03.420,0.3745,-0.2104,1.0161,20.0806,-22.7051,-21.8506,-12.9529,-33.1897,-160.9607,0.12564,-0.29776,0.05969,-0.9444
18:42:03.420,1.4292,-0.0464,1.4155,0.7935,-28.2593,2.6855,-12.7441,-33.8049,-160.8673,0.12616,-0.30258,0.0567,-0.94299
18:42:03.436,1.0952,-0.1968,0.9712,-16.5405,32.959,14.4043,-13.0847,-33.5687,-160.4993,0.1286,-0.30121,0.05893,-0.94296
18:42:03.485,0.9409,-0.1807,0.8062,-18.4326,88.562,21.1792,-13.4418,-32.1844,-160.3235,0.13104,-0.29047,0.06375,-0.94568
18:42:03.493,0.8643,-0.0781,0.8486,-25.5127,141.4795,29.2358,-13.7823,-29.7565,-160.307,0.13367,-0.271,0.07065,-0.95059
18:42:03.493,1.0645,-0.1162,0.563,-41.626,227.8442,47.6685,-14.3536,-26.0211,-160.3564,0.13712,-0.24084,0.08185,-0.95728
18:42:03.513,0.5342,-0.0688,0.6533,-58.4717,297.4243,61.2793,-15.1886,-20.6049,-160.5652,0.14127,-0.19669,0.09827,-0.96518
18:42:03.534,-0.0381,-0.2485,0.8223,-70.3125,286.1328,46.936,-16.2762,-14.903,-161.0706,0.14325,-0.14972,0.11737,-0.97119
18:42:03.557,-0.271,-0.356,0.8984,-58.2275,237.6099,27.9541,-17.298,-10.047,-161.8231,0.14252,-0.10916,0.13425,-0.97449
18:42:03.586,-0.4756,-0.3398,0.8145,-48.3398,196.7773,18.7378,-18.1274,-6.1853,-162.6306,0.14044,-0.07642,0.14746,-0.97601
